id,file,line_span,language,exact_comment_text,required_change_type
1440,"apps/api/src/modules/templates/templates.service.ts",672,ts,"// Delete related data",remove_dead_code
1441,"apps/api/src/modules/templates/templates.service.ts",673,ts,"// ISSUE: Model 'templateRating' does not exist in Prisma schema",bugfix
1442,"apps/api/src/modules/templates/templates.service.ts",674,ts,"// FIX: Create TemplateRating model or remove this deletion",bugfix
1443,"apps/api/src/modules/templates/templates.service.ts",679,ts,"// Delete template",remove_dead_code
1444,"apps/api/src/modules/templates/templates.service.ts",682,ts,"// Update user stats",remove_dead_code
1445,"apps/api/src/modules/templates/templates.service.ts",691,ts,"// ISSUE: Method 'removeTemplateFromIndex' may not exist on SearchService",bugfix
1446,"apps/api/src/modules/templates/templates.service.ts",692,ts,"// FIX: Implement removeTemplateFromIndex method or use removeDocument method",bugfix
1447,"apps/api/src/modules/templates/templates.service.ts",693,ts,"// Remove from search index",remove_dead_code
1448,"apps/api/src/modules/templates/templates.service.ts",707,ts,"// Group by category",remove_dead_code
1449,"apps/api/src/modules/templates/templates.service.ts",743,ts,"// Check if content contains variable placeholders",replace_mock
1450,"apps/api/src/modules/templates/templates.service.ts",752,ts,"// Check if all content variables are defined",remove_dead_code
1451,"apps/api/src/modules/templates/templates.service.ts",760,ts,"// Check if all defined variables are used",remove_dead_code
1452,"apps/api/src/modules/templates/templates.service.ts",766,ts,"// Validate variable definitions",remove_dead_code
1453,"apps/api/src/modules/templates/templates.service.ts",795,ts,"// Create new version for major changes",remove_dead_code
1454,"apps/api/src/modules/templates/templates.service.ts",807,ts,"// Sanitize the value to prevent injection",remove_dead_code
1455,"apps/api/src/modules/templates/templates.service.ts",821,ts,"// Remove potential script tags and dangerous content",remove_dead_code
1456,"apps/api/src/modules/templates/templates.service.ts",856,ts,"// Type validation",remove_dead_code
1457,"apps/api/src/modules/templates/templates.service.ts",870,ts,"// Length validation",remove_dead_code
1458,"apps/api/src/modules/templates/templates.service.ts",884,ts,"// Add computed fields",remove_dead_code
1459,"apps/api/src/modules/templates/templates.service.ts",937,ts,"// Process tags",remove_dead_code
1460,"apps/api/src/modules/templates/templates.service.ts",962,ts,"// Base popularity score",remove_dead_code
1461,"apps/api/src/modules/templates/templates.service.ts",967,ts,"// Category preference bonus",remove_dead_code
1462,"apps/api/src/modules/templates/templates.service.ts",977,ts,"// Base time + time per variable",remove_dead_code
1463,"apps/api/src/modules/templates/templates.service.ts",987,ts,"// Variable count contribution",remove_dead_code
1464,"apps/api/src/modules/templates/templates.service.ts",991,ts,"// Content length contribution",remove_dead_code
1465,"apps/api/src/modules/templates/templates.service.ts",995,ts,"// Advanced variable types",remove_dead_code
1466,"apps/api/src/modules/templates/templates.service.ts",1017,ts,"// Ignore errors for view count updates",remove_dead_code
1467,"apps/api/src/modules/users/users.service.ts",69,ts,"// Check privacy settings",remove_dead_code
1468,"apps/api/src/modules/users/users.service.ts",148,ts,"// Check if profile is viewable",remove_dead_code
1469,"apps/api/src/modules/users/users.service.ts",156,ts,"// Calculate additional metrics",remove_dead_code
1470,"apps/api/src/modules/users/users.service.ts",217,ts,"// Handle avatar upload if provided",remove_dead_code
1471,"apps/api/src/modules/users/users.service.ts",258,ts,"// Award points for profile completion",remove_dead_code
1472,"apps/api/src/modules/users/users.service.ts",266,ts,"// Emit profile updated event",remove_dead_code
1473,"apps/api/src/modules/users/users.service.ts",288,ts,"// Emit preferences updated event",remove_dead_code
1474,"apps/api/src/modules/users/users.service.ts",311,ts,"// Verify current password",remove_dead_code
1475,"apps/api/src/modules/users/users.service.ts",317,ts,"// Hash new password",remove_dead_code
1476,"apps/api/src/modules/users/users.service.ts",320,ts,"// Update password",remove_dead_code
1477,"apps/api/src/modules/users/users.service.ts",326,ts,"// Log security event",remove_dead_code
1478,"apps/api/src/modules/users/users.service.ts",379,ts,"// Build search filters",remove_dead_code
1479,"apps/api/src/modules/users/users.service.ts",382,ts,"// Text search",remove_dead_code
1480,"apps/api/src/modules/users/users.service.ts",392,ts,"// Filters",remove_dead_code
1481,"apps/api/src/modules/users/users.service.ts",403,ts,"// Only show public profiles or followed users",remove_dead_code
1482,"apps/api/src/modules/users/users.service.ts",418,ts,"// Build sort options",remove_dead_code
1483,"apps/api/src/modules/users/users.service.ts",515,ts,"// Verify user exists",remove_dead_code
1484,"apps/api/src/modules/users/users.service.ts",525,ts,"// Anonymize user data while preserving referential integrity",remove_dead_code
1485,"apps/api/src/modules/users/users.service.ts",543,ts,"// Mark prompts and templates as private",remove_dead_code
1486,"apps/api/src/modules/users/users.service.ts",554,ts,"// Log deactivation",remove_dead_code
1487,"apps/api/src/modules/users/users.service.ts",569,ts,"// Emit account deactivated event",remove_dead_code
1488,"apps/api/src/modules/users/users.service.ts",597,ts,"// Get daily activity breakdown",remove_dead_code
1489,"apps/api/src/modules/users/users.service.ts",621,ts,"// Private helper methods",remove_dead_code
1490,"apps/api/src/modules/users/users.service.ts",728,ts,"// ISSUE: Model 'follow' does not exist in Prisma schema",bugfix
1491,"apps/api/src/modules/users/users.service.ts",729,ts,"// FIX: Create Follow model with followerId_followingId unique constraint",bugfix
1492,"apps/api/src/modules/users/users.service.ts",747,ts,"// Basic info (40 points)",remove_dead_code
1493,"apps/api/src/modules/users/users.service.ts",753,ts,"// Additional info (30 points)",remove_dead_code
1494,"apps/api/src/modules/users/users.service.ts",758,ts,"// Activity (30 points)",remove_dead_code
1495,"apps/api/src/modules/users/users.service.ts",813,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1496,"apps/api/src/modules/users/users.service.ts",814,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1497,"apps/api/src/modules/users/users.service.ts",819,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1498,"apps/api/src/modules/users/users.service.ts",820,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1499,"apps/api/src/modules/users/users.service.ts",880,ts,"// Statistics helper methods - these would have full implementations",remove_dead_code
1500,"apps/api/src/modules/users/users.service.ts",886,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1501,"apps/api/src/modules/users/users.service.ts",887,ts,"// FIX: Use 'createdAt' field instead of 'timestamp' in all analytics queries",bugfix
1502,"apps/api/src/modules/users/users.service.ts",931,ts,"// ISSUE: Models 'challengeParticipant' and 'challengeSubmission' do not exist in Prisma schema",bugfix
1503,"apps/api/src/modules/users/users.service.ts",932,ts,"// FIX: Create ChallengeParticipant and ChallengeSubmission models",bugfix
1504,"apps/api/src/modules/users/users.service.ts",959,ts,"// ISSUE: Models 'userLearningPath' and 'lessonProgress' do not exist in Prisma schema",bugfix
1505,"apps/api/src/modules/users/users.service.ts",960,ts,"// FIX: Create UserLearningPath and LessonProgress models for learning system",bugfix
1506,"apps/api/src/modules/users/users.service.ts",988,ts,"// ISSUE: Models 'comment', 'like', and 'follow' do not exist in Prisma schema",bugfix
1507,"apps/api/src/modules/users/users.service.ts",989,ts,"// FIX: Create Comment, Like, and Follow models for community features",bugfix
1508,"apps/api/src/modules/users/users.service.ts",1015,ts,"// ISSUE: Model 'skillAssessment' does not exist in Prisma schema",bugfix
1509,"apps/api/src/modules/users/users.service.ts",1016,ts,"// FIX: Create SkillAssessment model or use UserSkills for assessment tracking",bugfix
1510,"apps/api/src/modules/users/users.service.ts",1033,ts,"// Activity helper methods would be implemented similarly",remove_dead_code
1511,"apps/api/src/modules/users/users.service.ts",1129,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1512,"apps/api/src/modules/users/users.service.ts",1130,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1513,"apps/api/src/modules/version-control/git.controller.ts",40,ts,"// Repository management",remove_dead_code
1514,"apps/api/src/modules/version-control/git.controller.ts",72,ts,"// Branch management",remove_dead_code
1515,"apps/api/src/modules/version-control/git.controller.ts",98,ts,"// Commit operations",remove_dead_code
1516,"apps/api/src/modules/version-control/git.controller.ts",133,ts,"// Implementation would return specific commit details",remove_dead_code
1517,"apps/api/src/modules/version-control/git.controller.ts",146,ts,"// Merge operations",remove_dead_code
1518,"apps/api/src/modules/version-control/git.controller.ts",196,ts,"// Tag operations",remove_dead_code
1519,"apps/api/src/modules/version-control/git.controller.ts",199,ts,"// Implementation would return all tags for the repository",remove_dead_code
1520,"apps/api/src/modules/version-control/git.controller.ts",224,ts,"// Implementation would verify permissions and delete tag",remove_dead_code
1521,"apps/api/src/modules/version-control/git.controller.ts",228,ts,"// Advanced operations",remove_dead_code
1522,"apps/api/src/modules/version-control/git.controller.ts",259,ts,"// Implementation would return commit graph visualization data",remove_dead_code
1523,"apps/api/src/modules/version-control/git.controller.ts",277,ts,"// Implementation would squash multiple commits into one",remove_dead_code
1524,"apps/api/src/modules/version-control/git.controller.ts",295,ts,"// Implementation would perform rebase operation",remove_dead_code
1525,"apps/api/src/modules/version-control/git.controller.ts",303,ts,"// Collaboration features",remove_dead_code
1526,"apps/api/src/modules/version-control/git.controller.ts",306,ts,"// Implementation would return repository contributors",remove_dead_code
1527,"apps/api/src/modules/version-control/git.controller.ts",318,ts,"// Implementation would return repository activity feed",remove_dead_code
1528,"apps/api/src/modules/version-control/git.controller.ts",331,ts,"// Implementation would return comprehensive repository statistics",remove_dead_code
1529,"apps/api/src/modules/version-control/git.controller.ts",355,ts,"// Repository comparison",remove_dead_code
1530,"apps/api/src/modules/version-control/git.controller.ts",362,ts,"// Implementation would compare two refs (branches, commits, tags)",remove_dead_code
1531,"apps/api/src/modules/version-control/git.controller.ts",372,ts,"// Search and discovery",remove_dead_code
1532,"apps/api/src/modules/version-control/git.controller.ts",382,ts,"// Implementation would search public repositories",remove_dead_code
1533,"apps/api/src/modules/version-control/git.controller.ts",397,ts,"// Implementation would search within a specific repository",remove_dead_code
1534,"apps/api/src/modules/version-control/git.service.ts",90,ts,"// ISSUE: Models 'promptRepository' and 'promptBranch' may not exist in Prisma schema",bugfix
1535,"apps/api/src/modules/version-control/git.service.ts",91,ts,"// FIX: Create PromptRepository and PromptBranch models for version control system",bugfix
1536,"apps/api/src/modules/version-control/git.service.ts",112,ts,"// Create initial commit if prompt provided",remove_dead_code
1537,"apps/api/src/modules/version-control/git.service.ts",150,ts,"// Check access permissions",remove_dead_code
1538,"apps/api/src/modules/version-control/git.service.ts",159,ts,"// Verify repository access",remove_dead_code
1539,"apps/api/src/modules/version-control/git.service.ts",162,ts,"// Get source branch (default to main)",remove_dead_code
1540,"apps/api/src/modules/version-control/git.service.ts",177,ts,"// Check if branch name already exists",remove_dead_code
1541,"apps/api/src/modules/version-control/git.service.ts",191,ts,"// Create new branch",remove_dead_code
1542,"apps/api/src/modules/version-control/git.service.ts",207,ts,"// Get repository and branch",remove_dead_code
1543,"apps/api/src/modules/version-control/git.service.ts",213,ts,"// Get current head commit",remove_dead_code
1544,"apps/api/src/modules/version-control/git.service.ts",219,ts,"// Calculate diff",remove_dead_code
1545,"apps/api/src/modules/version-control/git.service.ts",225,ts,"// Generate commit hash",remove_dead_code
1546,"apps/api/src/modules/version-control/git.service.ts",234,ts,"// Create commit",remove_dead_code
1547,"apps/api/src/modules/version-control/git.service.ts",235,ts,"// ISSUE: Model 'promptCommit' may not exist in Prisma schema",bugfix
1548,"apps/api/src/modules/version-control/git.service.ts",236,ts,"// FIX: Create PromptCommit model with hash, parentIds, diff fields",bugfix
1549,"apps/api/src/modules/version-control/git.service.ts",250,ts,"// Update branch head",remove_dead_code
1550,"apps/api/src/modules/version-control/git.service.ts",256,ts,"// Update repository stats",remove_dead_code
1551,"apps/api/src/modules/version-control/git.service.ts",276,ts,"// Get branches",remove_dead_code
1552,"apps/api/src/modules/version-control/git.service.ts",286,ts,"// Find common ancestor",remove_dead_code
1553,"apps/api/src/modules/version-control/git.service.ts",292,ts,"// Get head commits",remove_dead_code
1554,"apps/api/src/modules/version-control/git.service.ts",298,ts,"// Check for conflicts",remove_dead_code
1555,"apps/api/src/modules/version-control/git.service.ts",313,ts,"// Perform three-way merge",remove_dead_code
1556,"apps/api/src/modules/version-control/git.service.ts",320,ts,"// Create merge commit",remove_dead_code
1557,"apps/api/src/modules/version-control/git.service.ts",354,ts,"// Get target head",remove_dead_code
1558,"apps/api/src/modules/version-control/git.service.ts",364,ts,"// Apply commit changes to target",remove_dead_code
1559,"apps/api/src/modules/version-control/git.service.ts",370,ts,"// Create cherry-pick commit",remove_dead_code
1560,"apps/api/src/modules/version-control/git.service.ts",392,ts,"// Find parent commit",remove_dead_code
1561,"apps/api/src/modules/version-control/git.service.ts",402,ts,"// Create revert commit with parent content",remove_dead_code
1562,"apps/api/src/modules/version-control/git.service.ts",417,ts,"// Verify commit exists",remove_dead_code
1563,"apps/api/src/modules/version-control/git.service.ts",426,ts,"// Create tag",remove_dead_code
1564,"apps/api/src/modules/version-control/git.service.ts",427,ts,"// ISSUE: Model 'promptTag' may not exist in Prisma schema",bugfix
1565,"apps/api/src/modules/version-control/git.service.ts",428,ts,"// FIX: Create PromptTag model for tagging commits",bugfix
1566,"apps/api/src/modules/version-control/git.service.ts",465,ts,"// For simplicity, attribute all lines to the head commit",remove_dead_code
1567,"apps/api/src/modules/version-control/git.service.ts",466,ts,"// In a full implementation, you would trace each line's history",remove_dead_code
1568,"apps/api/src/modules/version-control/git.service.ts",494,ts,"// Get commits reachable from this branch head",remove_dead_code
1569,"apps/api/src/modules/version-control/git.service.ts",548,ts,"// Create fork",remove_dead_code
1570,"apps/api/src/modules/version-control/git.service.ts",560,ts,"// Copy all branches and commits",remove_dead_code
1571,"apps/api/src/modules/version-control/git.service.ts",563,ts,"// Update fork count",remove_dead_code
1572,"apps/api/src/modules/version-control/git.service.ts",573,ts,"// Verify ownership",remove_dead_code
1573,"apps/api/src/modules/version-control/git.service.ts",579,ts,"// Delete all related data",remove_dead_code
1574,"apps/api/src/modules/version-control/git.service.ts",581,ts,"// Delete commits",remove_dead_code
1575,"apps/api/src/modules/version-control/git.service.ts",586,ts,"// Delete branches",remove_dead_code
1576,"apps/api/src/modules/version-control/git.service.ts",591,ts,"// Delete tags",remove_dead_code
1577,"apps/api/src/modules/version-control/git.service.ts",596,ts,"// Delete repository",remove_dead_code
1578,"apps/api/src/modules/version-control/git.service.ts",606,ts,"// Verify access",remove_dead_code
1579,"apps/api/src/modules/version-control/git.service.ts",625,ts,"// Verify access",remove_dead_code
1580,"apps/api/src/modules/version-control/git.service.ts",631,ts,"// Prevent deletion of default branch",remove_dead_code
1581,"apps/api/src/modules/version-control/git.service.ts",636,ts,"// Get branch",remove_dead_code
1582,"apps/api/src/modules/version-control/git.service.ts",642,ts,"// Delete branch",remove_dead_code
1583,"apps/api/src/modules/version-control/git.service.ts",650,ts,"// Helper methods",remove_dead_code
1584,"apps/api/src/modules/version-control/git.service.ts",705,ts,"// Simplified Myers diff algorithm implementation",remove_dead_code
1585,"apps/api/src/modules/version-control/git.service.ts",716,ts,"// Rest are additions",remove_dead_code
1586,"apps/api/src/modules/version-control/git.service.ts",732,ts,"// Rest are deletions",remove_dead_code
1587,"apps/api/src/modules/version-control/git.service.ts",748,ts,"// Lines are the same",remove_dead_code
1588,"apps/api/src/modules/version-control/git.service.ts",752,ts,"// Lines differ - create modification hunk",remove_dead_code
1589,"apps/api/src/modules/version-control/git.service.ts",782,ts,"// Simplified common ancestor finding",remove_dead_code
1590,"apps/api/src/modules/version-control/git.service.ts",783,ts,"// In a full implementation, you would use a more sophisticated algorithm",remove_dead_code
1591,"apps/api/src/modules/version-control/git.service.ts",823,ts,"// Simple conflict detection based on content differences",remove_dead_code
1592,"apps/api/src/modules/version-control/git.service.ts",852,ts,"// Simple resolution suggestion",remove_dead_code
1593,"apps/api/src/modules/version-control/git.service.ts",869,ts,"// Simplified three-way merge",remove_dead_code
1594,"apps/api/src/modules/version-control/git.service.ts",870,ts,"// In a real implementation, you would use a more sophisticated algorithm",remove_dead_code
1595,"apps/api/src/modules/version-control/git.service.ts",884,ts,"// Both changed - simple concatenation for now",remove_dead_code
1596,"apps/api/src/modules/version-control/git.service.ts",889,ts,"// Apply diff hunks to content",remove_dead_code
1597,"apps/api/src/modules/version-control/git.service.ts",893,ts,"// Apply additions and modifications",remove_dead_code
1598,"apps/api/src/modules/version-control/git.service.ts",932,ts,"// Copy all branches and commits from source to target repository",remove_dead_code
1599,"apps/api/src/modules/version-control/git.service.ts",941,ts,"// Copy commits first",remove_dead_code
1600,"apps/api/src/modules/version-control/git.service.ts",952,ts,"// Copy branches",remove_dead_code
1601,"apps/api/src/modules/websocket/websocket.gateway.ts",52,ts,"// Verify JWT token",remove_dead_code
1602,"apps/api/src/modules/websocket/websocket.gateway.ts",57,ts,"// Get user data",remove_dead_code
1603,"apps/api/src/modules/websocket/websocket.gateway.ts",75,ts,"// Join user to their personal room",remove_dead_code
1604,"apps/api/src/modules/websocket/websocket.gateway.ts",78,ts,"// Update user's online status",remove_dead_code
1605,"apps/api/src/modules/websocket/websocket.gateway.ts",84,ts,"// Notify user's connections",remove_dead_code
1606,"apps/api/src/modules/websocket/websocket.gateway.ts",90,ts,"// Notify friends of online status",remove_dead_code
1607,"apps/api/src/modules/websocket/websocket.gateway.ts",104,ts,"// Track activity",remove_dead_code
1608,"apps/api/src/modules/websocket/websocket.gateway.ts",113,ts,"// Notify about connection",remove_dead_code
1609,"apps/api/src/modules/websocket/websocket.gateway.ts",141,ts,"// Notify others in workspace",remove_dead_code
1610,"apps/api/src/modules/websocket/websocket.gateway.ts",163,ts,"// Notify others in workspace",remove_dead_code
1611,"apps/api/src/modules/websocket/websocket.gateway.ts",178,ts,"// Broadcast to other users in the workspace",remove_dead_code
1612,"apps/api/src/modules/websocket/websocket.gateway.ts",199,ts,"// Award points for prompt improvement",remove_dead_code
1613,"apps/api/src/modules/websocket/websocket.gateway.ts",205,ts,"// Broadcast to workspace",remove_dead_code
1614,"apps/api/src/modules/websocket/websocket.gateway.ts",228,ts,"// Award points for prompt execution",remove_dead_code
1615,"apps/api/src/modules/websocket/websocket.gateway.ts",234,ts,"// Broadcast to workspace",remove_dead_code
1616,"apps/api/src/modules/websocket/websocket.gateway.ts",280,ts,"// Award points for joining challenge",remove_dead_code
1617,"apps/api/src/modules/websocket/websocket.gateway.ts",285,ts,"// Broadcast to challenge participants",remove_dead_code
1618,"apps/api/src/modules/websocket/websocket.gateway.ts",307,ts,"// Award points for community engagement",remove_dead_code
1619,"apps/api/src/modules/websocket/websocket.gateway.ts",310,ts,"// Broadcast to relevant users",remove_dead_code
1620,"apps/api/src/modules/websocket/websocket.gateway.ts",332,ts,"// Send real-time points update",remove_dead_code
1621,"apps/api/src/modules/websocket/websocket.gateway.ts",335,ts,"// If level up or badge earned, send celebration animation",remove_dead_code
1622,"apps/api/src/modules/websocket/websocket.gateway.ts",347,ts,"// Server methods for external use",remove_dead_code
1623,"apps/api/src/modules/workflows/workflow-executor.service.ts",29,ts,"// ISSUE: Models 'promptWorkflow', 'workflowNode', 'workflowEdge' may not exist in Prisma schema",bugfix
1624,"apps/api/src/modules/workflows/workflow-executor.service.ts",30,ts,"// FIX: Verify and create Workflow, WorkflowNode, WorkflowEdge models",bugfix
1625,"apps/api/src/modules/workflows/workflow-executor.service.ts",43,ts,"// Create execution record",remove_dead_code
1626,"apps/api/src/modules/workflows/workflow-executor.service.ts",44,ts,"// ISSUE: Model 'workflowExecution' may not exist in Prisma schema",bugfix
1627,"apps/api/src/modules/workflows/workflow-executor.service.ts",45,ts,"// FIX: Create WorkflowExecution model with required fields",bugfix
1628,"apps/api/src/modules/workflows/workflow-executor.service.ts",62,ts,"// Topological sort for execution order",remove_dead_code
1629,"apps/api/src/modules/workflows/workflow-executor.service.ts",96,ts,"// Update execution with success",remove_dead_code
1630,"apps/api/src/modules/workflows/workflow-executor.service.ts",107,ts,"// Update workflow stats",remove_dead_code
1631,"apps/api/src/modules/workflows/workflow-executor.service.ts",124,ts,"// Update execution with failure",remove_dead_code
1632,"apps/api/src/modules/workflows/workflow-executor.service.ts",140,ts,"// const nodeData = node.data;",remove_dead_code
1633,"apps/api/src/modules/workflows/workflow-executor.service.ts",177,ts,"// Interpolate variables in prompt",remove_dead_code
1634,"apps/api/src/modules/workflows/workflow-executor.service.ts",180,ts,"// Execute LLM request",remove_dead_code
1635,"apps/api/src/modules/workflows/workflow-executor.service.ts",191,ts,"// Store output in variables for other nodes",remove_dead_code
1636,"apps/api/src/modules/workflows/workflow-executor.service.ts",201,ts,"// ISSUE: Using eval-like Function constructor - potential security risk",bugfix
1637,"apps/api/src/modules/workflows/workflow-executor.service.ts",202,ts,"// FIX: Use sandboxed evaluation library or predefined condition templates",bugfix
1638,"apps/api/src/modules/workflows/workflow-executor.service.ts",224,ts,"// ISSUE: Using eval-like Function constructor - potential security risk",bugfix
1639,"apps/api/src/modules/workflows/workflow-executor.service.ts",225,ts,"// FIX: Use sandboxed evaluation library or predefined transform functions",bugfix
1640,"apps/api/src/modules/workflows/workflow-executor.service.ts",253,ts,"// Create loop-specific context",remove_dead_code
1641,"apps/api/src/modules/workflows/workflow-executor.service.ts",350,ts,"// Initialize",remove_dead_code
1642,"apps/api/src/modules/workflows/workflow-executor.service.ts",356,ts,"// Build adjacency list and calculate in-degrees",remove_dead_code
1643,"apps/api/src/modules/workflows/workflow-executor.service.ts",362,ts,"// Find nodes with no incoming edges",remove_dead_code
1644,"apps/api/src/modules/workflows/workflow-executor.service.ts",376,ts,"// Process neighbors",remove_dead_code
1645,"apps/api/src/modules/workflows/workflow-executor.service.ts",385,ts,"// Check for cycles",remove_dead_code
1646,"apps/api/src/modules/workflows/workflow-executor.service.ts",403,ts,"// Extract variables referenced in node data",remove_dead_code
1647,"apps/api/src/modules/workflows/workflow-executor.service.ts",419,ts,"// Workflow management methods",remove_dead_code
1648,"apps/api/src/modules/workflows/workflow-executor.service.ts",470,ts,"// Check access permissions",remove_dead_code
1649,"apps/api/src/modules/workflows/workflow-executor.service.ts",502,ts,"// Verify ownership",remove_dead_code
1650,"apps/api/src/modules/workflows/workflow-executor.service.ts",511,ts,"// Update workflow",remove_dead_code
1651,"apps/api/src/modules/workflows/workflow-executor.service.ts",520,ts,"// Update nodes and edges by deleting and recreating",remove_dead_code
1652,"apps/web/__tests__/ErrorBoundary.test.tsx",5,tsx,"// Mock console.error to avoid noise in test output",replace_mock
1653,"apps/web/__tests__/ErrorBoundary.test.tsx",8,tsx,"// Component that throws an error",remove_dead_code
1654,"apps/web/__tests__/ErrorBoundary.test.tsx",16,tsx,"// Mock fetch globally",replace_mock
1655,"apps/web/__tests__/ErrorBoundary.test.tsx",22,tsx,"// Mock window.posthog",replace_mock
1656,"apps/web/__tests__/setup.ts",3,ts,"// Mock Next.js router",replace_mock
1657,"apps/web/__tests__/setup.ts",27,ts,"// Mock Next.js navigation",replace_mock
1658,"apps/web/__tests__/setup.ts",47,ts,"// Mock window.matchMedia",replace_mock
1659,"apps/web/__tests__/setup.ts",62,ts,"// Mock IntersectionObserver",replace_mock
1660,"apps/web/__tests__/setup.ts",70,ts,"// Mock ResizeObserver",replace_mock
1661,"apps/web/__tests__/setup.ts",78,ts,"// Suppress specific console warnings during tests",test
1662,"apps/web/Dockerfile",1,dockerfile,"# Multi-stage Dockerfile for Next.js Web App",remove_dead_code
1663,"apps/web/Dockerfile",3,dockerfile,"# Base stage",remove_dead_code
1664,"apps/web/Dockerfile",9,dockerfile,"# Dependencies stage",remove_dead_code
1665,"apps/web/Dockerfile",16,dockerfile,"# Build stage",remove_dead_code
1666,"apps/web/Dockerfile",21,dockerfile,"# Build packages first",remove_dead_code
1667,"apps/web/Dockerfile",24,dockerfile,"# Build web app",remove_dead_code
1668,"apps/web/Dockerfile",27,dockerfile,"# Development stage",remove_dead_code
1669,"apps/web/Dockerfile",34,dockerfile,"# Production stage",remove_dead_code
1670,"apps/web/Dockerfile",38,dockerfile,"# Install production dependencies",remove_dead_code
1671,"apps/web/Dockerfile",46,dockerfile,"# Copy built application",remove_dead_code
1672,"apps/web/Dockerfile",51,dockerfile,"# Create non-root user",remove_dead_code
1673,"apps/web/Dockerfile",55,dockerfile,"# Set ownership",remove_dead_code
1674,"apps/web/Dockerfile",59,dockerfile,"# Health check",remove_dead_code
1675,"apps/web/Dockerfile",65,dockerfile,"# Production start command",remove_dead_code
1676,"apps/web/jest.config.js",4,js,"// Provide the path to your Next.js app to load next.config.js and .env files",remove_dead_code
1677,"apps/web/jest.config.js",8,js,"// Add any custom config to be passed to Jest",remove_dead_code
1678,"apps/web/jest.config.js",21,js,"'src/**/*.{js,jsx,ts,tsx}',",remove_dead_code
1679,"apps/web/jest.config.js",22,js,"'!src/**/*.d.ts',",remove_dead_code
1680,"apps/web/jest.config.js",30,js,"// createJestConfig is exported this way to ensure that next/jest can load the Next.js config which is async",remove_dead_code
1681,"apps/web/next.config.js",1,js,"/** @type {import('next').NextConfig} */",remove_dead_code
1682,"apps/web/next-env.d.ts",1,ts,"/// <reference types=""next"" />",remove_dead_code
1683,"apps/web/next-env.d.ts",2,ts,"/// <reference types=""next/image-types/global"" />",remove_dead_code
1684,"apps/web/next-env.d.ts",4,ts,"// NOTE: This file should not be edited",remove_dead_code
1685,"apps/web/next-env.d.ts",5,ts,"// see https://nextjs.org/docs/app/building-your-application/configuring/typescript for more information.",remove_dead_code
1686,"apps/web/src/app/(dashboard)/workspace/page.tsx",47,tsx,"// Real-time collaboration",remove_dead_code
1687,"apps/web/src/app/(dashboard)/workspace/page.tsx",77,tsx,"// Real-time update",remove_dead_code
1688,"apps/web/src/app/(dashboard)/workspace/page.tsx",127,tsx,"{/* Left Panel - Input */}",remove_dead_code
1689,"apps/web/src/app/(dashboard)/workspace/page.tsx",186,tsx,"{/* Center Panel - Improved Prompt & Output */}",remove_dead_code
1690,"apps/web/src/app/(dashboard)/workspace/page.tsx",237,tsx,"{/* Diff View */}",remove_dead_code
1691,"apps/web/src/app/(dashboard)/workspace/page.tsx",271,tsx,"{/* Right Panel - Coach & Tools */}",remove_dead_code
1692,"apps/web/src/app/providers.tsx",25,tsx,"// Don't retry on 4xx errors",remove_dead_code
1693,"apps/web/src/components/analytics/PerformanceDashboard.tsx",316,tsx,"// WebSocket connection for real-time updates",remove_dead_code
1694,"apps/web/src/components/analytics/PerformanceDashboard.tsx",355,tsx,"{/* Header */}",remove_dead_code
1695,"apps/web/src/components/analytics/PerformanceDashboard.tsx",383,tsx,"{/* Real-time Metrics Cards */}",remove_dead_code
1696,"apps/web/src/components/analytics/PerformanceDashboard.tsx",429,tsx,"{/* Main Content Tabs */}",remove_dead_code
1697,"apps/web/src/components/analytics/PerformanceDashboard.tsx",442,tsx,"{/* Summary Stats */}",remove_dead_code
1698,"apps/web/src/components/analytics/PerformanceDashboard.tsx",469,tsx,"{/* Alerts Panel */}",remove_dead_code
1699,"apps/web/src/components/analytics/PerformanceDashboard.tsx",473,tsx,"{/* Model Comparison Chart */}",remove_dead_code
1700,"apps/web/src/components/ErrorBoundary.tsx",25,tsx,"// Send to monitoring service",remove_dead_code
1701,"apps/web/src/components/ErrorBoundary.tsx",33,tsx,"// Also log to application analytics",remove_dead_code
1702,"apps/web/src/components/ErrorBoundary.tsx",50,tsx,"// Silently fail if analytics endpoint is not available",remove_dead_code
1703,"apps/web/src/components/ErrorBoundary.tsx",53,tsx,"// Silently fail if analytics is not available",remove_dead_code
1704,"apps/web/src/components/prompt-builder/VisualPromptBuilder.tsx",487,tsx,"{/* Header */}",remove_dead_code
1705,"apps/web/src/components/prompt-builder/VisualPromptBuilder.tsx",512,tsx,"{/* Builder Canvas */}",remove_dead_code
1706,"apps/web/src/components/prompt-builder/VisualPromptBuilder.tsx",515,tsx,"{/* Blueprint Info */}",remove_dead_code
